,iso_code,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,created_at
194044,OWID_WRL,World,2021-02-21,111826641.0,319508.0,363085.286,2541887.0,6605.0,9953.857,14200.27,40.573,46.106,322.781,0.839,1.264,0.96,217810624.0,128152953.0,42672346.0,1293.0,3020681.0,5608866.0,2.77,1.63,0.54,,712.0,3124708.0,0.04,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-21
194043,OWID_WRL,World,2021-02-20,111507133.0,375482.0,361571.286,2535282.0,9068.0,9972.0,14159.698,47.68,45.914,321.942,1.151,1.266,0.95,215623677.0,126807116.0,41855933.0,1268.0,4587465.0,5618735.0,2.74,1.61,0.53,,713.0,3156907.0,0.04,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-20
194042,OWID_WRL,World,2021-02-19,111131651.0,410028.0,362339.286,2526214.0,11724.0,10214.857,14112.017,52.067,46.012,320.79,1.489,1.297,0.93,211441052.0,124098717.0,40503099.0,1243.0,6713396.0,5623178.0,2.68,1.58,0.51,,714.0,3080210.0,0.039,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-19
194041,OWID_WRL,World,2021-02-18,110721623.0,410989.0,365286.857,2514490.0,11884.0,10390.714,14059.95,52.189,46.386,319.302,1.509,1.319,0.92,205644413.0,118456027.0,38006346.0,1188.0,7330270.0,5706749.0,2.61,1.5,0.48,,725.0,3196167.0,0.041,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-18
194040,OWID_WRL,World,2021-02-17,110310634.0,386317.0,370114.429,2502607.0,11601.0,10670.429,14007.761,49.056,46.999,317.793,1.473,1.355,0.9,199154009.0,114603464.0,36017039.0,1154.0,6724571.0,5593648.0,2.53,1.46,0.46,,710.0,3169333.0,0.04,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-17
194039,OWID_WRL,World,2021-02-16,109924317.0,359110.0,377800.286,2491006.0,11336.0,11025.714,13958.704,45.601,47.975,316.32,1.439,1.4,0.89,193334328.0,111002956.0,34043193.0,1117.0,5957774.0,5545022.0,2.46,1.41,0.43,,704.0,3174224.0,0.04,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-16
194038,OWID_WRL,World,2021-02-15,109565207.0,280163.0,384626.429,2479670.0,7459.0,11555.571,13913.103,35.576,48.842,314.88,0.947,1.467,0.88,188354148.0,108115134.0,32297949.0,1085.0,4866959.0,5607202.0,2.39,1.37,0.41,,712.0,3157266.0,0.04,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-15
194037,OWID_WRL,World,2021-02-14,109285044.0,308910.0,393105.286,2472211.0,6732.0,11792.571,13877.526,39.227,49.918,313.933,0.855,1.497,0.88,183830106.0,105223531.0,31033709.0,1066.0,3060162.0,5732612.0,2.33,1.34,0.39,,728.0,3147178.0,0.04,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-14
194036,OWID_WRL,World,2021-02-13,108976134.0,380858.0,399241.429,2465479.0,10768.0,11889.0,13838.299,48.363,50.698,313.078,1.367,1.51,0.87,181688576.0,103853607.0,30330120.0,1056.0,4591289.0,5754517.0,2.31,1.32,0.39,,731.0,3133857.0,0.04,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-13
194035,OWID_WRL,World,2021-02-12,108595276.0,430661.0,407088.143,2454711.0,12955.0,12048.143,13789.936,54.687,51.694,311.711,1.645,1.53,0.87,177586439.0,101252091.0,29236785.0,1033.0,7297411.0,5817540.0,2.26,1.29,0.37,,739.0,2960364.0,0.038,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-12
194034,OWID_WRL,World,2021-02-11,108164615.0,444782.0,422302.286,2441756.0,13842.0,12648.429,13735.249,56.48,53.626,310.066,1.758,1.606,0.86,171073765.0,94557755.0,26983624.0,967.0,6601637.0,5749939.0,2.17,1.2,0.34,,730.0,2899194.0,0.037,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-11
194033,OWID_WRL,World,2021-02-10,107719833.0,440118.0,426211.0,2427914.0,14088.0,12506.0,13678.768,55.888,54.122,308.308,1.789,1.588,0.86,165480599.0,91065232.0,25190306.0,891.0,6392745.0,5821233.0,2.1,1.16,0.32,,739.0,2861923.0,0.036,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-10
194032,OWID_WRL,World,2021-02-09,107279715.0,406893.0,438377.143,2413826.0,15045.0,12791.571,13622.88,51.669,55.667,306.519,1.91,1.624,0.86,160005968.0,87640895.0,23531333.0,865.0,6413074.0,5958454.0,2.03,1.11,0.3,,757.0,2789642.0,0.035,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-09
194031,OWID_WRL,World,2021-02-08,106872822.0,339515.0,446683.714,2398781.0,9118.0,12817.714,13571.211,43.113,56.722,304.608,1.158,1.628,0.86,146015578.0,84676580.0,22067626.0,805.0,5721243.0,5958767.0,1.85,1.08,0.28,,757.0,2704404.0,0.034,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-08
194030,OWID_WRL,World,2021-02-07,106533308.0,351863.0,461400.571,2389750.0,7407.0,12881.857,13528.098,44.681,58.591,303.462,0.941,1.636,0.87,142202001.0,82277826.0,20915491.0,756.0,3176934.0,5995690.0,1.81,1.04,0.27,,761.0,2624999.0,0.033,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-07
194029,OWID_WRL,World,2021-02-06,106181445.0,435785.0,467835.143,2382343.0,11882.0,13126.286,13483.417,55.338,59.408,302.521,1.509,1.667,0.87,140540764.0,81312495.0,20351771.0,751.0,4995542.0,5843160.0,1.78,1.03,0.26,,742.0,2647179.0,0.034,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-06
194028,OWID_WRL,World,2021-02-05,105745660.0,537160.0,479182.571,2370461.0,17157.0,13343.286,13428.079,68.211,60.849,301.012,2.179,1.694,0.87,137123848.0,78958110.0,19604628.0,738.0,6810936.0,5605706.0,1.74,1.0,0.25,,712.0,2637594.0,0.033,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-05
194027,OWID_WRL,World,2021-02-04,105208500.0,472143.0,486652.571,2353304.0,12845.0,13151.857,13359.868,59.955,61.797,298.834,1.631,1.67,0.86,131642032.0,75331710.0,18063166.0,666.0,7123769.0,5366810.0,1.67,0.96,0.23,,682.0,2640851.0,0.034,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-04
194026,OWID_WRL,World,2021-02-03,104736357.0,525281.0,507085.286,2340459.0,16087.0,13679.571,13299.913,66.703,64.392,297.202,2.043,1.737,0.87,126288003.0,71929462.0,16515131.0,621.0,7444553.0,5083275.0,1.6,0.91,0.21,,645.0,2620484.0,0.033,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-03
194025,OWID_WRL,World,2021-02-02,104211076.0,465039.0,517936.286,2324372.0,15228.0,13857.571,13233.21,59.053,65.77,295.16,1.934,1.76,0.87,114293793.0,68938837.0,15085613.0,500.0,6429750.0,4670471.0,1.45,0.88,0.19,,593.0,2581505.0,0.033,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-02
194024,OWID_WRL,World,2021-02-01,103746037.0,442533.0,531646.0,2309144.0,9567.0,14214.429,13174.157,56.195,67.511,293.226,1.215,1.805,0.88,110506324.0,66643265.0,13902826.0,448.0,5974155.0,4481313.0,1.4,0.85,0.18,,569.0,2568332.0,0.033,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-02-01
194023,OWID_WRL,World,2021-01-31,103303504.0,396905.0,537164.0,2299577.0,9118.0,14335.571,13117.962,50.401,68.212,292.011,1.158,1.82,0.89,107098977.0,64605441.0,12896743.0,397.0,2101074.0,4308891.0,1.36,0.82,0.16,,547.0,2604975.0,0.033,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-31
194022,OWID_WRL,World,2021-01-30,102906599.0,515217.0,546511.571,2290459.0,13401.0,14344.286,13067.562,65.425,69.399,290.853,1.702,1.822,0.89,104001370.0,63522854.0,12413677.0,390.0,3324945.0,4419677.0,1.32,0.81,0.16,,561.0,2596692.0,0.033,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-30
194021,OWID_WRL,World,2021-01-29,102391382.0,589450.0,555415.143,2277058.0,15817.0,14524.571,13002.137,74.851,70.529,289.151,2.009,1.844,0.89,100974617.0,61347096.0,11859693.0,371.0,5128845.0,4490271.0,1.28,0.78,0.15,,570.0,2560084.0,0.033,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-29
194020,OWID_WRL,World,2021-01-28,101801934.0,615172.0,566053.0,2261241.0,16539.0,14561.857,12927.286,78.117,71.88,287.143,2.1,1.849,0.9,96294248.0,58048906.0,10903658.0,328.0,5055649.0,4459638.0,1.22,0.74,0.14,,566.0,2535660.0,0.032,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-28
194019,OWID_WRL,World,2021-01-27,101186762.0,601238.0,573787.0,2244702.0,17333.0,14666.143,12849.169,76.348,72.862,285.043,2.201,1.862,0.9,91695249.0,54867792.0,9849112.0,293.0,4513315.0,4448219.0,1.16,0.7,0.13,,565.0,2461554.0,0.031,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-27
194018,OWID_WRL,World,2021-01-26,100585524.0,561007.0,586030.143,2227369.0,17726.0,14783.714,12772.821,71.239,74.417,282.842,2.251,1.877,0.9,87643591.0,52090867.0,8807927.0,273.0,4974878.0,4387050.0,1.11,0.66,0.11,,557.0,2403913.0,0.031,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-26
194017,OWID_WRL,World,2021-01-25,100024517.0,481159.0,590557.857,2209677.0,10415.0,14522.571,12701.581,61.1,74.992,280.595,1.323,1.844,0.91,76356257.0,49828602.0,7803728.0,237.0,4696461.0,4235984.0,0.97,0.63,0.1,,538.0,2397269.0,0.03,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-25
194016,OWID_WRL,World,2021-01-24,99543358.0,462338.0,595652.143,2199262.0,9179.0,14420.571,12640.481,58.71,75.639,279.273,1.166,1.831,0.91,73102356.0,47598642.0,6932626.0,195.0,2763571.0,4014513.0,0.93,0.6,0.09,,510.0,2314487.0,0.029,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-24
194015,OWID_WRL,World,2021-01-23,99081020.0,577542.0,605041.143,2190083.0,14663.0,14421.714,12581.772,73.339,76.831,278.107,1.862,1.831,0.91,71566010.0,46499235.0,6589603.0,192.0,3798319.0,3913278.0,0.91,0.59,0.08,,497.0,2313771.0,0.029,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-23
194014,OWID_WRL,World,2021-01-22,98503478.0,663915.0,616487.571,2175420.0,16078.0,14322.714,12508.433,84.307,78.284,276.245,2.042,1.819,0.92,69077515.0,44546280.0,6278193.0,189.0,5202229.0,3765558.0,0.88,0.57,0.08,,478.0,2271017.0,0.029,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-22
194013,OWID_WRL,World,2021-01-21,97839563.0,669310.0,633721.571,2159342.0,17269.0,14263.286,12424.126,84.992,80.473,274.203,2.193,1.811,0.92,64990149.0,41097608.0,5859397.0,178.0,5048525.0,3573092.0,0.83,0.52,0.07,,454.0,2152147.0,0.027,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-21
194012,OWID_WRL,World,2021-01-20,97170253.0,686940.0,646658.857,2142073.0,18156.0,14030.714,12339.133,87.231,82.116,272.01,2.306,1.782,0.92,61459603.0,38343828.0,5268079.0,152.0,4218032.0,3414482.0,0.78,0.49,0.07,,434.0,2094395.0,0.027,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-20
194011,OWID_WRL,World,2021-01-19,96483313.0,592701.0,654797.857,2123918.0,15898.0,13821.0,12251.903,75.264,83.149,269.705,2.019,1.755,0.93,53154863.0,35965317.0,4568084.0,142.0,3914900.0,3262193.0,0.67,0.46,0.06,,414.0,2051006.0,0.026,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-19
194010,OWID_WRL,World,2021-01-18,95890612.0,516819.0,668946.0,2108020.0,9701.0,13964.429,12176.639,65.628,84.946,267.686,1.232,1.773,0.94,50163934.0,33799982.0,3984922.0,130.0,3147722.0,3100141.0,0.64,0.43,0.05,,394.0,1979002.0,0.025,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-18
194009,OWID_WRL,World,2021-01-17,95373794.0,528061.0,682840.143,2098319.0,9187.0,13952.0,12111.011,67.056,86.71,266.454,1.167,1.772,0.95,47730504.0,31999879.0,3587628.0,113.0,1950847.0,2974091.0,0.61,0.41,0.05,,378.0,1918643.0,0.024,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-17
194008,OWID_WRL,World,2021-01-16,94845733.0,657667.0,693471.571,2089132.0,13970.0,13923.571,12043.955,83.514,88.06,265.288,1.774,1.768,0.96,46519555.0,31084641.0,3428304.0,103.0,2661740.0,3004387.0,0.59,0.39,0.04,,382.0,1983641.0,0.025,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-16
194007,OWID_WRL,World,2021-01-15,94188066.0,784553.0,707742.143,2075162.0,15662.0,13838.286,11960.441,99.626,89.872,263.514,1.989,1.757,0.98,44657634.0,29632757.0,3324630.0,101.0,3706922.0,2809981.0,0.57,0.38,0.04,,357.0,1743068.0,0.022,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-15
194006,OWID_WRL,World,2021-01-14,93403513.0,759871.0,715192.857,2059500.0,15641.0,13819.0,11860.815,96.492,90.819,261.525,1.986,1.755,0.98,41702139.0,27331986.0,3153355.0,99.0,3818676.0,2675917.0,0.53,0.35,0.04,,340.0,1653921.0,0.021,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-14
194005,OWID_WRL,World,2021-01-13,92643642.0,743913.0,731104.286,2043859.0,16688.0,13736.857,11764.323,94.466,92.839,259.539,2.119,1.744,1.0,38779754.0,25057253.0,2935255.0,88.0,2911750.0,2246442.0,0.49,0.32,0.04,,285.0,1540852.0,0.02,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-13
194004,OWID_WRL,World,2021-01-12,91899729.0,691738.0,737824.0,2027171.0,16902.0,13497.0,11669.858,87.84,93.692,257.42,2.146,1.714,1.01,35031892.0,22796958.0,2588092.0,85.0,2512792.0,2125302.0,0.44,0.29,0.03,,270.0,1418811.0,0.018,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-12
194003,OWID_WRL,World,2021-01-11,91207991.0,614078.0,744891.143,2010269.0,9614.0,13279.857,11582.018,77.978,94.59,255.273,1.221,1.686,1.03,32865989.0,21136617.0,2219277.0,46.0,2129472.0,2049340.0,0.42,0.27,0.03,,260.0,1352701.0,0.017,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-11
194002,OWID_WRL,World,2021-01-10,90593913.0,602481.0,736651.0,2000655.0,8988.0,13250.714,11504.039,76.506,93.543,254.053,1.141,1.683,1.05,30997618.0,19739099.0,1854304.0,44.0,911331.0,1849020.0,0.39,0.25,0.02,,235.0,1127182.0,0.014,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-10
194001,OWID_WRL,World,2021-01-09,89991432.0,757561.0,724919.286,1991667.0,13373.0,13069.0,11427.533,96.199,92.054,252.911,1.698,1.66,1.07,27757401.0,16201256.0,1137029.0,36.0,1519417.0,1862087.0,0.35,0.21,0.01,,236.0,1119512.0,0.014,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-09
194000,OWID_WRL,World,2021-01-08,89233871.0,836708.0,699749.286,1978294.0,15527.0,12381.143,11331.335,106.249,88.857,251.213,1.972,1.572,1.08,22288697.0,15491599.0,1006976.0,34.0,2389256.0,1795490.0,0.28,0.2,0.01,,228.0,1081822.0,0.014,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-08
193999,OWID_WRL,World,2021-01-07,88397163.0,871251.0,664314.286,1962767.0,15066.0,11599.429,11225.085,110.636,84.358,249.241,1.913,1.473,1.09,20346198.0,13991849.0,643959.0,27.0,2296927.0,1580968.0,0.26,0.18,0.01,,201.0,928935.0,0.012,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-07
193998,OWID_WRL,World,2021-01-06,87525913.0,790951.0,659864.0,1947701.0,15009.0,11402.143,11114.45,100.439,83.793,247.328,1.906,1.448,1.09,18554390.0,12565585.0,362643.0,23.0,2051879.0,1397576.0,0.24,0.16,,,177.0,845671.0,0.011,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-06
193997,OWID_WRL,World,2021-01-05,86734962.0,741208.0,650493.143,1932692.0,15382.0,11500.857,11014.011,94.122,82.603,245.422,1.953,1.46,1.08,16987939.0,11329411.0,189553.0,15.0,1866722.0,1303068.0,0.22,0.14,,,165.0,851024.0,0.011,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-05
193996,OWID_WRL,World,2021-01-04,85993754.0,556397.0,640406.143,1917310.0,9410.0,11409.857,10919.889,70.654,81.322,243.469,1.195,1.449,1.07,14852829.0,10121046.0,102577.0,13.0,1606028.0,1171855.0,0.19,0.13,,,149.0,776016.0,0.01,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-04
193995,OWID_WRL,World,2021-01-03,85437357.0,520359.0,632073.429,1907900.0,7716.0,11376.571,10849.235,66.078,80.264,242.274,0.98,1.445,1.05,13708573.0,9035728.0,57408.0,9.0,908778.0,1078949.0,0.17,0.11,,,137.0,735393.0,0.009,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-03
193994,OWID_WRL,World,2021-01-02,84916998.0,581371.0,616712.857,1900184.0,8558.0,11389.571,10783.158,73.825,78.313,241.294,1.087,1.446,1.03,13304867.0,8639709.0,54840.0,2.0,1041642.0,1032061.0,0.17,0.11,,,131.0,733755.0,0.009,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-02
193993,OWID_WRL,World,2021-01-01,84335627.0,588663.0,606113.714,1891626.0,10055.0,11245.857,10709.333,74.751,76.967,240.208,1.277,1.428,1.02,12107876.0,7451385.0,51638.0,2.0,824158.0,949403.0,0.15,0.09,,,121.0,696501.0,0.009,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2021-01-01
193992,OWID_WRL,World,2020-12-31,83746964.0,840099.0,596316.857,1881571.0,13685.0,11101.429,10634.581,106.68,75.723,238.931,1.738,1.41,1.03,11862998.0,7217849.0,43860.0,1.0,976384.0,897365.0,0.15,0.09,,,114.0,690704.0,0.009,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-31
193991,OWID_WRL,World,2020-12-30,82906865.0,725355.0,575597.286,1867886.0,15700.0,10901.0,10527.902,92.109,73.092,237.193,1.994,1.384,1.02,8156923.0,6521979.0,40640.0,1.0,1430506.0,856576.0,0.1,0.08,,,109.0,650817.0,0.008,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-30
193990,OWID_WRL,World,2020-12-29,82181510.0,670599.0,569503.857,1852186.0,14745.0,10646.143,10435.793,85.156,72.318,235.199,1.872,1.352,1.01,6978693.0,5364500.0,32153.0,1.0,1249187.0,754990.0,0.09,0.07,,,96.0,550505.0,0.007,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-29
193989,OWID_WRL,World,2020-12-28,81510911.0,498068.0,566751.714,1837441.0,9177.0,10527.143,10350.637,63.247,71.969,233.327,1.165,1.337,0.98,5972432.0,4377757.0,26798.0,,1029981.0,656227.0,0.08,0.06,,,83.0,460532.0,0.006,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-28
193988,OWID_WRL,World,2020-12-27,81012843.0,412835.0,573603.857,1828275.0,7807.0,10521.714,10287.39,52.424,72.839,232.163,0.991,1.336,0.95,5190265.0,3614062.0,22483.0,,472157.0,573418.0,0.07,0.05,,,73.0,378788.0,0.005,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-27
193987,OWID_WRL,World,2020-12-26,80600008.0,507177.0,592961.143,1820468.0,7552.0,10584.143,10234.966,64.404,75.297,231.172,0.959,1.344,0.93,4930256.0,3356886.0,21742.0,,437828.0,551841.0,0.06,0.04,,,70.0,357393.0,0.005,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-26
193986,OWID_WRL,World,2020-12-25,80092831.0,520085.0,611322.571,1812916.0,9044.0,11129.714,10170.562,66.043,77.629,230.213,1.148,1.413,0.92,4750811.0,3180921.0,20786.0,,317888.0,552208.0,0.06,0.04,,,70.0,357665.0,0.005,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-25
193985,OWID_WRL,World,2020-12-24,79572746.0,695062.0,640260.0,1803872.0,12282.0,11689.286,10104.52,88.262,81.303,229.064,1.56,1.484,0.92,4691322.0,3121587.0,20684.0,,548845.0,600085.0,0.06,0.04,,,76.0,404286.0,0.005,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-24
193984,OWID_WRL,World,2020-12-23,78877684.0,682701.0,646600.857,1791590.0,13916.0,11809.143,10016.257,86.693,82.108,227.504,1.767,1.5,0.94,4395929.0,2831086.0,19586.0,,904523.0,581764.0,0.06,0.04,,,74.0,385674.0,0.005,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-23
193983,OWID_WRL,World,2020-12-22,78194983.0,651334.0,651689.143,1777674.0,13912.0,11839.857,9929.565,82.709,82.755,225.737,1.767,1.503,0.95,3709292.0,2156318.0,16505.0,,690970.0,501164.0,0.05,0.03,,,64.0,307350.0,0.004,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-22
193982,OWID_WRL,World,2020-12-21,77543649.0,546033.0,651091.143,1763762.0,9139.0,11757.571,9846.855,69.338,82.679,223.971,1.161,1.493,0.96,3185679.0,1641962.0,13523.0,,608927.0,433479.0,0.04,0.02,,,55.0,240666.0,0.003,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-21
193981,OWID_WRL,World,2020-12-20,76997616.0,548336.0,651824.571,1754623.0,8244.0,11721.429,9777.518,69.63,82.772,222.81,1.047,1.488,0.96,2767608.0,1231278.0,11985.0,,305112.0,369517.0,0.04,0.02,,,47.0,177735.0,0.002,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,2020-12-20
